Time,PosX,PosY,PosZ,VelX,VelY,VelZ,Steering,Throttle,Brake,LocalVelX,LocalVelY,LocalVelZ,AccLat,AccLong,AccVert,Yaw,Pitch,Roll,DistFromIdeal,Curva,LapTime
655.18,146.105,0.031,-208.872,6.626,0.019,-32.652,0.012,1.000,0.000,0.105,-0.193,33.317,10.274,2.805,1.135,168.343,359.638,1.109,79.847,"Curva 6: Stretta, non frenare.",35.48
655.20,146.245,0.030,-209.524,6.707,-0.031,-32.689,0.012,1.000,0.000,0.039,-0.228,33.369,-3.632,-2.538,2.614,168.338,359.662,0.072,80.480,"Curva 6: Stretta, non frenare.",35.50
655.22,146.389,0.030,-210.177,6.812,0.004,-32.704,0.361,1.000,0.000,-0.092,-0.193,33.406,-5.005,1.678,1.828,168.398,359.665,358.918,81.116,"Curva 6: Stretta, non frenare.",35.52
655.24,146.512,0.031,-210.834,6.652,0.016,-32.768,0.748,1.000,0.000,0.055,-0.182,33.436,8.472,0.474,1.529,168.426,359.662,0.606,81.747,"Curva 6: Stretta, non frenare.",35.54
655.26,146.644,0.030,-211.491,6.631,-0.020,-32.827,0.748,1.000,0.000,0.093,-0.211,33.489,1.626,-1.825,2.642,168.416,359.675,0.709,82.382,"Curva 6: Stretta, non frenare.",35.56
655.28,146.791,0.031,-212.145,6.817,0.034,-32.812,1.000,1.000,0.000,-0.099,-0.171,33.512,-9.310,2.517,1.136,168.439,359.652,358.945,83.022,"Curva 6: Stretta, non frenare.",35.58
655.30,146.918,0.031,-212.804,6.662,-0.020,-32.887,1.000,1.000,0.000,0.012,-0.218,33.555,8.326,-2.738,2.164,168.528,359.662,0.142,83.658,"Curva 6: Stretta, non frenare.",35.60
655.32,147.039,0.030,-213.465,6.367,-0.012,-32.968,1.000,1.000,0.000,0.172,-0.212,33.576,15.273,0.008,1.063,168.768,359.667,1.482,84.292,"Curva 6: Stretta, non frenare.",35.62
655.34,147.180,0.031,-214.122,6.291,0.032,-32.996,1.000,1.000,0.000,-0.015,-0.176,33.590,3.949,2.191,0.704,169.233,359.647,359.657,84.934,"Curva 6: Stretta, non frenare.",35.64
655.36,147.313,0.033,-214.781,6.088,0.172,-33.043,1.000,1.000,0.000,-0.119,-0.142,33.599,10.231,7.289,0.569,169.770,359.470,358.554,85.575,"Curva 6: Stretta, non frenare.",35.66
655.38,147.412,0.036,-215.447,5.426,0.248,-33.136,1.000,1.000,0.000,0.196,-0.190,33.577,33.496,3.275,-0.902,170.361,359.258,0.927,86.205,"Curva 6: Stretta, non frenare.",35.68
655.40,147.520,0.040,-216.113,5.037,0.405,-33.217,1.000,1.000,0.000,0.160,-0.283,33.598,19.956,7.522,1.139,171.098,358.830,0.907,86.840,"Curva 6: Stretta, non frenare.",35.70
655.42,147.641,0.050,-216.778,4.850,0.704,-33.238,1.000,1.000,0.000,-0.085,-0.330,33.596,8.943,15.206,0.182,171.861,358.242,358.211,87.482,"Curva 6: Stretta, non frenare.",35.72
655.44,147.723,0.059,-217.445,4.133,0.482,-33.290,1.000,1.000,0.000,0.157,-0.569,33.544,35.989,-10.607,-2.365,172.666,358.202,359.330,88.107,"Curva 6: Stretta, non frenare.",35.74
655.46,147.790,0.069,-218.113,3.423,0.521,-33.396,0.032,1.000,0.000,0.514,-0.526,33.567,35.886,1.658,1.160,173.264,358.220,0.450,88.726,"Curva 6: Stretta, non frenare.",35.76
655.48,147.874,0.082,-218.781,3.295,0.679,-33.493,0.032,1.000,0.000,0.375,-0.413,33.657,6.657,7.979,4.419,173.766,358.121,358.143,89.356,"Curva 6: Stretta, non frenare.",35.78
655.50,147.947,0.093,-219.450,3.029,0.447,-33.568,0.032,1.000,0.000,0.333,-0.561,33.701,14.201,-10.990,2.039,174.328,358.259,357.023,89.981,"Curva 6: Stretta, non frenare.",35.80
655.52,148.001,0.097,-220.122,2.744,0.148,-33.633,0.032,1.000,0.000,0.468,-0.717,33.734,15.153,-14.325,1.507,174.598,358.497,357.431,90.599,"Curva 6: Stretta, non frenare.",35.82
655.54,148.056,0.098,-220.794,2.734,-0.132,-33.717,0.000,1.000,0.000,0.379,-0.807,33.816,1.463,-14.007,3.847,174.782,358.831,357.591,91.220,"Curva 6: Stretta, non frenare.",35.84
655.56,148.123,0.096,-221.467,2.765,-0.213,-33.767,0.000,1.000,0.000,0.238,-0.750,33.871,-1.044,-4.169,2.539,175.004,359.066,356.106,91.847,"Curva 6: Stretta, non frenare.",35.86
655.58,148.186,0.092,-222.142,2.747,-0.353,-33.894,0.000,1.000,0.000,0.128,-0.729,33.999,1.992,-6.939,6.175,175.256,359.352,355.093,92.475,"Curva 6: Stretta, non frenare.",35.88
655.60,148.225,0.090,-222.812,1.395,-0.145,-33.516,0.942,1.000,0.000,0.711,-0.409,33.535,65.152,16.292,-22.915,176.466,359.447,355.075,93.088,"Curva 6: Stretta, non frenare.",35.90
655.62,148.249,0.090,-223.483,1.306,0.033,-33.541,0.942,1.000,0.000,0.318,-0.239,33.564,3.955,9.148,1.094,177.254,359.503,356.433,93.696,"Curva 6: Stretta, non frenare.",35.92
655.64,148.277,0.092,-224.149,1.018,0.067,-33.356,0.942,1.000,0.000,0.190,-0.155,33.370,13.900,2.692,-9.745,177.944,359.598,356.166,94.303,"Curva 6: Stretta, non frenare.",35.94
655.66,148.306,0.096,-224.815,0.838,0.110,-33.319,0.942,1.000,0.000,0.011,-0.075,33.330,8.746,2.946,-2.032,178.551,359.680,355.024,94.911,"Curva 6: Stretta, non frenare.",35.96
655.68,148.318,0.099,-225.481,0.504,0.155,-33.321,1.000,1.000,0.000,0.143,-0.028,33.325,16.454,3.659,-0.228,178.893,359.664,355.124,95.513,"Curva 6: Stretta, non frenare.",35.98
655.70,148.312,0.100,-226.149,0.015,0.077,-33.363,1.000,1.000,0.000,0.484,-0.086,33.359,24.668,-2.394,1.716,179.153,359.669,356.485,96.108,"Curva 6: Stretta, non frenare.",36.00
655.72,148.318,0.101,-226.819,-0.099,0.032,-33.500,1.000,1.000,0.000,0.359,-0.133,33.498,5.884,-1.874,6.805,179.573,359.674,355.865,96.711,"Curva 6: Stretta, non frenare.",36.02
655.74,148.330,0.103,-227.492,-0.085,0.087,-33.616,1.000,1.000,0.000,0.052,-0.135,33.616,-0.985,2.605,5.809,180.078,359.614,354.444,97.321,"Curva 6: Stretta, non frenare.",36.04
655.76,148.324,0.103,-228.165,-0.077,0.040,-33.632,1.000,1.000,0.000,-0.034,-0.211,33.631,-0.189,-2.341,0.771,180.218,359.578,355.199,97.924,"Curva 6: Stretta, non frenare.",36.06
655.78,148.307,0.102,-228.838,-0.386,0.013,-33.670,1.000,1.000,0.000,0.191,-0.233,33.670,15.488,-0.562,1.973,180.354,359.565,356.939,98.523,"Curva 6: Stretta, non frenare.",36.08
655.80,148.306,0.103,-229.513,-0.486,0.047,-33.709,1.000,1.000,0.000,0.090,-0.235,33.712,4.849,2.014,2.059,180.701,359.511,356.030,99.132,"Curva 6: Stretta, non frenare.",36.10
655.82,148.307,0.104,-230.188,-0.592,0.016,-33.739,1.000,1.000,0.000,-0.086,-0.258,33.743,5.393,-1.055,1.573,181.191,359.550,354.638,99.742,"Curva 6: Stretta, non frenare.",36.12
655.84,148.279,0.101,-230.862,-1.028,-0.165,-33.726,1.000,1.000,0.000,0.088,-0.336,33.740,22.352,-7.677,-0.072,181.632,359.703,356.406,100.340,"Curva 6: Stretta, non frenare.",36.14
655.86,148.252,0.098,-231.535,-1.328,-0.255,-33.703,0.622,1.000,0.000,0.162,-0.322,33.728,15.210,-3.723,-0.628,182.010,359.874,357.050,100.938,"Curva 6: Stretta, non frenare.",36.16
655.88,148.238,0.096,-232.209,-1.475,-0.128,-33.712,0.622,1.000,0.000,0.001,-0.168,33.744,6.781,6.954,0.801,182.527,359.933,355.239,101.545,"Curva 6: Stretta, non frenare.",36.18
655.90,148.204,0.093,-232.883,-1.818,-0.162,-33.682,0.390,1.000,0.000,-0.011,-0.171,33.731,17.313,-0.435,-0.567,183.130,359.987,355.799,102.143,"Curva 6: Stretta, non frenare.",36.20
655.92,148.147,0.090,-233.556,-2.368,-0.121,-33.653,0.390,1.000,0.000,0.195,-0.152,33.735,27.443,3.043,0.322,183.703,359.934,357.955,102.732,"Curva 6: Stretta, non frenare.",36.22
655.94,148.113,0.088,-234.232,-2.493,-0.085,-33.700,0.371,1.000,0.000,0.011,-0.152,33.792,5.891,2.163,2.820,184.229,359.886,356.321,103.333,"Curva 6: Stretta, non frenare.",36.24
655.96,148.071,0.087,-234.907,-2.596,-0.075,-33.723,0.371,1.000,0.000,-0.162,-0.153,33.823,5.019,0.885,1.579,184.697,359.891,355.381,103.932,"Curva 6: Stretta, non frenare.",36.26
655.98,147.995,0.084,-235.580,-3.101,-0.063,-33.682,0.371,1.000,0.000,0.178,-0.170,33.824,25.276,1.537,0.148,184.969,359.808,357.924,104.517,"Curva 6: Stretta, non frenare.",36.28
656.00,147.931,0.080,-236.255,-3.231,-0.237,-33.748,0.303,1.000,0.000,0.191,-0.295,33.901,6.480,-8.471,3.815,185.163,359.891,358.048,105.108,"Curva 6: Stretta, non frenare.",36.30
656.02,147.880,0.077,-236.931,-3.120,-0.285,-33.827,0.303,1.000,0.000,-0.078,-0.221,33.971,-5.735,-2.748,3.421,185.424,0.116,356.557,105.708,"Curva 6: Stretta, non frenare.",36.32
656.04,147.811,0.072,-237.606,-3.273,-0.245,-33.773,0.264,1.000,0.000,-0.038,-0.117,33.932,7.770,2.328,-1.924,185.608,0.219,357.473,106.299,"Curva 6: Stretta, non frenare.",36.34
656.06,147.726,0.066,-238.281,-3.522,-0.262,-33.794,0.274,1.000,0.000,0.116,-0.179,33.977,12.260,-0.849,2.269,185.754,0.140,359.888,106.886,"Curva 6: Stretta, non frenare.",36.36
656.08,147.661,0.060,-238.957,-3.513,-0.349,-33.845,0.274,1.000,0.000,-0.034,-0.195,34.028,-0.670,-4.326,2.532,185.986,0.261,359.414,107.483,"Curva 6: Stretta, non frenare.",36.38
656.10,147.601,0.053,-239.634,-3.513,-0.390,-33.809,0.661,1.000,0.000,-0.179,-0.183,33.993,0.306,-2.036,-1.765,186.244,0.358,358.149,108.083,"Curva 6: Stretta, non frenare.",36.40
656.12,147.513,0.044,-240.309,-3.806,-0.445,-33.779,0.661,1.000,0.000,0.007,-0.283,33.995,14.698,-2.850,0.144,186.415,0.274,0.275,108.671,"Curva 6: Stretta, non frenare.",36.42
656.14,147.429,0.034,-240.985,-4.005,-0.414,-33.792,0.661,1.000,0.000,0.129,-0.372,34.028,9.836,1.356,1.747,186.530,0.075,1.107,109.263,"Curva 6: Stretta, non frenare.",36.44
656.16,147.368,0.028,-241.665,-3.893,-0.175,-33.816,0.661,1.000,0.000,-0.068,-0.256,34.038,-5.977,11.803,0.576,186.693,359.868,358.572,109.868,"Curva 6: Stretta, non frenare.",36.46
656.18,147.281,0.024,-242.342,-4.101,-0.133,-33.806,0.671,1.000,0.000,-0.008,-0.307,34.053,10.343,2.185,0.780,186.933,359.708,359.627,110.462,"Curva 6: Stretta, non frenare.",36.48
656.20,147.175,0.022,-243.017,-4.559,-0.011,-33.787,0.671,1.000,0.000,0.271,-0.339,34.090,23.054,5.099,1.967,187.205,359.470,2.406,111.048,"Curva 6: Stretta, non frenare.",36.50
656.22,147.099,0.024,-243.697,-4.539,0.235,-33.813,0.748,1.000,0.000,-0.033,-0.239,34.116,-1.027,12.337,1.339,187.696,359.203,0.594,111.652,"Curva 6: Stretta, non frenare.",36.52
656.24,147.024,0.030,-244.376,-4.625,0.266,-33.835,0.748,1.000,0.000,-0.274,-0.207,34.149,4.051,1.576,1.718,188.251,359.218,358.686,112.255,"Curva 6: Stretta, non frenare.",36.54
656.26,146.907,0.035,-245.048,-5.331,0.230,-33.742,0.787,1.000,0.000,0.249,-0.182,34.160,35.588,-2.230,0.645,188.556,359.313,0.730,112.839,"Curva 6: Stretta, non frenare.",36.56
656.28,146.790,0.038,-245.721,-5.588,0.065,-33.696,0.787,1.000,0.000,0.432,-0.255,34.152,12.819,-8.624,-0.412,188.679,359.485,1.705,113.422,"Curva 6: Stretta, non frenare.",36.58
656.30,146.701,0.040,-246.399,-5.438,0.123,-33.779,0.768,1.000,0.000,0.110,-0.206,34.213,-8.108,2.692,2.945,188.967,359.446,358.997,114.024,"Curva 6: Stretta, non frenare.",36.60
656.32,146.594,0.039,-247.074,-5.586,-0.071,-33.683,0.768,1.000,0.000,0.049,-0.398,34.140,8.281,-9.488,-3.626,189.348,359.451,358.763,114.615,"Curva 6: Stretta, non frenare.",36.62
656.34,146.463,0.037,-247.745,-5.801,-0.068,-33.682,0.748,1.000,0.000,0.159,-0.425,34.175,10.634,-0.105,1.726,189.491,359.408,1.267,115.196,"Curva 6: Stretta, non frenare.",36.64
656.36,146.346,0.034,-248.417,-5.864,-0.183,-33.572,0.816,1.000,0.000,0.090,-0.519,34.077,3.868,-5.771,-4.916,189.733,359.440,1.572,115.783,"Curva 6: Stretta, non frenare.",36.66
656.38,146.250,0.032,-249.094,-5.828,-0.037,-33.680,0.816,1.000,0.000,-0.132,-0.405,34.178,-2.875,7.148,5.057,190.053,359.388,358.784,116.385,"Curva 6: Stretta, non frenare.",36.68
656.40,146.129,0.031,-249.762,-6.033,-0.103,-33.445,1.000,1.000,0.000,0.031,-0.411,33.983,12.203,-2.973,-9.763,190.186,359.480,358.970,116.970,"Curva 6: Stretta, non frenare.",36.70
656.42,145.986,0.031,-250.429,-6.256,-0.016,-33.518,1.000,1.000,0.000,0.282,-0.312,34.094,10.468,4.007,5.572,190.083,359.516,1.652,117.547,"Curva 6: Stretta, non frenare.",36.72
656.44,145.867,0.031,-251.098,-6.199,-0.040,-33.416,1.000,1.000,0.000,0.131,-0.290,33.984,-1.901,-1.097,-5.545,190.279,359.582,1.132,118.135,"Curva 6: Stretta, non frenare.",36.74
656.46,145.765,0.033,-251.770,-6.121,0.066,-33.437,1.000,1.000,0.000,-0.102,-0.175,33.992,-4.169,5.140,0.365,190.555,359.600,358.363,118.733,"Curva 6: Stretta, non frenare.",36.76
656.48,145.628,0.033,-252.437,-6.551,0.023,-33.359,1.000,1.000,0.000,0.134,-0.234,33.995,21.825,-2.020,0.232,190.885,359.565,359.736,119.315,"Curva 6: Stretta, non frenare.",36.78
656.50,145.484,0.033,-253.102,-6.732,-0.004,-33.350,1.000,1.000,0.000,0.129,-0.270,34.021,8.956,-1.628,1.295,191.182,359.559,1.593,119.895,"Curva 6: Stretta, non frenare.",36.80
656.52,145.359,0.032,-253.772,-6.813,0.024,-33.386,1.000,1.000,0.000,-0.110,-0.282,34.073,3.601,1.359,2.585,191.715,359.483,0.529,120.486,"Curva 6: Stretta, non frenare.",36.82
656.54,145.234,0.033,-254.441,-6.899,0.016,-33.314,1.000,1.000,0.000,-0.256,-0.278,34.019,4.940,-0.308,-2.600,192.138,359.511,359.037,121.077,"Curva 6: Stretta, non frenare.",36.84
656.56,145.076,0.032,-255.103,-7.425,-0.090,-33.221,1.000,1.000,0.000,0.073,-0.314,34.039,26.589,-5.778,1.100,192.466,359.625,1.048,121.652,"Curva 6: Stretta, non frenare.",36.86
656.58,144.924,0.030,-255.766,-7.692,-0.185,-33.205,1.000,1.000,0.000,0.164,-0.327,34.083,13.128,-5.010,2.141,192.756,359.766,1.129,122.231,"Curva 6: Stretta, non frenare.",36.88
656.60,144.784,0.029,-256.434,-7.804,-0.023,-33.212,1.000,1.000,0.000,0.008,-0.171,34.116,5.229,8.162,1.658,193.214,359.751,359.124,122.820,"Curva 6: Stretta, non frenare.",36.90
656.62,144.618,0.028,-257.097,-8.200,-0.037,-33.133,1.000,1.000,0.000,0.049,-0.197,34.132,20.169,-0.833,0.897,193.817,359.733,0.271,123.396,"Curva 6: Stretta, non frenare.",36.92
656.64,144.439,0.028,-257.756,-8.728,0.011,-33.027,1.000,1.000,0.000,0.201,-0.191,34.160,26.945,1.560,1.479,194.456,359.671,1.855,123.966,"Curva 6: Stretta, non frenare.",36.94
656.66,144.277,0.030,-258.422,-8.900,0.165,-33.020,1.000,1.000,0.000,-0.025,-0.134,34.199,8.427,7.629,1.958,195.127,359.500,0.127,124.549,"Curva 6: Stretta, non frenare.",36.96
656.68,144.102,0.032,-259.084,-9.216,0.137,-32.950,1.000,1.000,0.000,-0.088,-0.192,34.214,16.162,-1.274,0.908,195.777,359.451,359.522,125.125,"Curva 6: Stretta, non frenare.",36.98
656.70,143.898,0.033,-259.737,-9.813,0.050,-32.794,1.000,1.000,0.000,0.217,-0.254,34.230,30.717,-5.100,0.872,196.285,359.500,1.444,125.685,"Curva 6: Stretta, non frenare.",37.00
656.72,143.706,0.034,-260.395,-9.957,0.018,-32.767,1.000,1.000,0.000,0.110,-0.276,34.245,7.273,-1.746,0.744,196.712,359.511,0.883,126.254,"Curva 6: Stretta, non frenare.",37.02
656.74,143.520,0.034,-261.055,-10.043,0.022,-32.783,1.000,1.000,0.000,-0.072,-0.264,34.286,3.861,0.242,2.057,197.161,359.525,358.997,126.828,"Curva 6: Stretta, non frenare.",37.04
656.76,143.305,0.032,-261.705,-10.468,-0.152,-32.653,1.000,1.000,0.000,0.094,-0.356,34.288,22.138,-8.897,0.163,197.611,359.661,0.608,127.386,"Curva 6: Stretta, non frenare.",37.06
656.78,143.089,0.030,-262.355,-10.759,-0.204,-32.550,1.000,1.000,0.000,0.127,-0.335,34.281,15.323,-3.025,-0.386,198.064,359.787,1.443,127.944,"Curva 6: Stretta, non frenare.",37.08
656.80,142.888,0.028,-263.011,-10.868,-0.062,-32.514,1.000,1.000,0.000,-0.070,-0.196,34.281,5.686,7.179,0.035,198.603,359.778,359.410,128.513,"Curva 6: Stretta, non frenare.",37.10
656.82,142.666,0.027,-263.659,-11.208,-0.042,-32.389,1.000,1.000,0.000,-0.059,-0.189,34.273,18.080,1.028,-0.288,199.187,359.756,359.832,129.071,"Curva 6: Stretta, non frenare.",37.12
656.84,142.423,0.027,-264.301,-11.780,0.044,-32.179,1.000,1.000,0.000,0.195,-0.153,34.267,30.606,3.322,-0.179,199.772,359.681,1.906,129.616,"Curva 6: Stretta, non frenare.",37.14
656.86,142.196,0.029,-264.950,-11.972,0.170,-32.173,1.000,1.000,0.000,0.017,-0.139,34.328,9.193,6.185,3.103,200.380,359.484,0.571,2.935,"Curva 7: 90 gradi, frenare.",37.16
656.88,141.965,0.032,-265.598,-12.198,0.196,-32.130,1.000,0.836,0.000,-0.123,-0.174,34.367,11.267,1.426,2.046,200.998,359.387,359.181,2.940,"Curva 7: 90 gradi, frenare.",37.18
656.90,141.701,0.034,-266.233,-12.795,0.045,-31.908,1.000,0.836,0.000,0.201,-0.283,34.376,31.704,-8.279,0.573,201.505,359.462,1.283,3.076,"Curva 7: 90 gradi, frenare.",37.20
656.92,141.443,0.034,-266.869,-13.007,-0.040,-31.807,1.000,0.836,0.000,0.217,-0.317,34.362,11.592,-4.540,-0.768,201.867,359.548,1.437,3.356,"Curva 7: 90 gradi, frenare.",37.22
656.94,141.201,0.035,-267.513,-13.029,0.057,-31.822,1.000,0.728,0.000,0.003,-0.224,34.385,0.621,4.857,1.110,202.268,359.532,358.847,3.753,"Curva 7: 90 gradi, frenare.",37.24
656.96,140.933,0.034,-268.146,-13.370,-0.055,-31.636,1.000,0.610,0.000,0.098,-0.326,34.343,19.400,-5.398,-2.020,202.751,359.547,359.522,4.211,"Curva 7: 90 gradi, frenare.",37.26
656.98,140.651,0.032,-268.773,-13.612,-0.063,-31.573,1.000,0.610,0.000,0.220,-0.339,34.380,12.359,-0.742,1.813,202.941,359.550,1.549,4.717,"Curva 7: 90 gradi, frenare.",37.28
657.00,140.386,0.031,-269.404,-13.611,-0.057,-31.408,1.000,0.539,0.000,0.063,-0.315,34.229,3.222,0.289,-7.588,203.319,359.570,0.718,5.270,"Curva 7: 90 gradi, frenare.",37.30
657.02,140.130,0.032,-270.035,-13.557,-0.003,-31.241,1.000,0.539,0.000,-0.108,-0.216,34.055,0.792,2.761,-8.707,203.648,359.647,358.736,5.850,"Curva 7: 90 gradi, frenare.",37.32
657.04,139.841,0.031,-270.648,-13.961,-0.098,-30.946,1.000,0.438,0.000,0.219,-0.225,33.949,24.372,-5.067,-5.293,203.906,359.791,0.857,6.435,"Curva 7: 90 gradi, frenare.",37.34
657.06,139.556,0.030,-271.261,-14.183,-0.142,-30.697,1.000,0.366,0.000,0.304,-0.195,33.813,15.158,-2.608,-6.839,204.275,359.924,1.529,7.035,"Curva 7: 90 gradi, frenare.",37.36
657.08,139.291,0.030,-271.881,-14.190,0.029,-30.578,1.000,0.366,0.000,0.013,-0.031,33.710,2.681,8.608,-5.215,204.873,359.897,359.095,7.653,"Curva 7: 90 gradi, frenare.",37.38
657.10,139.002,0.030,-272.487,-14.473,-0.002,-30.275,1.000,0.073,0.000,0.013,-0.077,33.556,19.331,-1.520,-7.590,205.530,359.872,359.937,8.269,"Curva 7: 90 gradi, frenare.",37.40
657.12,138.695,0.030,-273.081,-14.950,0.060,-29.873,1.000,0.073,0.000,0.236,-0.066,33.404,30.354,2.040,-7.513,206.177,359.798,2.098,8.884,"Curva 7: 90 gradi, frenare.",37.42
657.14,138.408,0.032,-273.682,-15.060,0.192,-29.648,1.000,0.073,0.000,0.037,-0.037,33.254,10.057,6.512,-7.496,206.864,359.606,0.566,9.509,"Curva 7: 90 gradi, frenare.",37.44
657.16,138.118,0.036,-274.276,-15.159,0.192,-29.337,1.000,0.073,0.000,-0.095,-0.055,33.022,11.564,0.283,-11.499,207.492,359.574,359.079,10.133,"Curva 7: 90 gradi, frenare.",37.46
657.18,137.797,0.038,-274.847,-15.629,0.026,-28.835,1.000,0.000,0.000,0.279,-0.150,32.797,32.344,-8.966,-11.194,207.966,359.703,1.330,10.746,"Curva 7: 90 gradi, frenare.",37.48
657.20,137.486,0.037,-275.417,-15.669,-0.078,-28.459,1.000,0.000,0.000,0.265,-0.171,32.486,10.520,-5.442,-15.586,208.361,359.848,1.370,11.360,"Curva 7: 90 gradi, frenare.",37.50
657.22,137.194,0.038,-275.992,-15.560,0.034,-28.253,1.000,0.000,0.000,0.016,-0.039,32.255,0.069,5.660,-11.629,208.816,359.869,358.610,11.979,"Curva 7: 90 gradi, frenare.",37.52
657.24,136.873,0.035,-276.546,-15.790,-0.180,-27.857,1.000,0.000,0.000,0.143,-0.199,32.020,19.663,-10.787,-11.675,209.287,359.967,0.209,12.587,"Curva 7: 90 gradi, frenare.",37.54
657.26,136.549,0.033,-277.091,-15.959,-0.154,-27.403,1.000,0.000,0.000,0.145,-0.150,31.711,18.704,0.649,-15.448,209.944,0.016,2.032,13.191,"Curva 7: 90 gradi, frenare.",37.56
657.28,136.250,0.032,-277.645,-15.934,-0.036,-27.140,1.000,0.000,0.000,-0.177,-0.045,31.471,5.617,5.950,-11.951,210.741,359.985,359.577,13.799,"Curva 7: 90 gradi, frenare.",37.58
657.30,135.936,0.032,-278.184,-16.042,0.002,-26.746,1.000,0.000,0.000,-0.258,-0.017,31.187,14.832,2.092,-14.007,211.429,359.973,359.174,14.400,"Curva 7: 90 gradi, frenare.",37.60
657.32,135.595,0.034,-278.701,-16.508,0.104,-26.154,1.000,0.000,0.000,0.075,0.053,30.928,35.659,3.777,-12.660,212.125,359.912,2.143,14.988,"Curva 7: 90 gradi, frenare.",37.62
657.34,135.273,0.035,-279.225,-16.575,0.179,-25.833,1.000,0.000,0.000,-0.096,0.028,30.693,11.588,3.543,-11.649,212.865,359.715,1.316,15.580,"Curva 7: 90 gradi, frenare.",37.64
657.36,134.962,0.041,-279.748,-16.519,0.294,-25.492,1.000,0.000,0.000,-0.349,0.099,30.375,6.972,6.040,-15.724,213.598,359.648,358.687,16.168,"Curva 7: 90 gradi, frenare.",37.66
657.38,134.620,0.044,-280.244,-16.939,0.167,-24.901,1.000,0.000,0.000,0.016,-0.033,30.117,33.991,-6.324,-12.646,214.196,359.619,0.088,16.744,"Curva 7: 90 gradi, frenare.",37.68
657.40,134.276,0.045,-280.729,-16.962,0.012,-24.456,1.000,0.000,0.000,0.059,-0.132,29.762,13.353,-8.030,-17.705,214.624,359.725,1.609,17.311,"Curva 7: 90 gradi, frenare.",37.70
657.42,133.944,0.046,-281.218,-16.897,0.088,-24.185,1.000,0.000,0.000,-0.118,-0.098,29.503,5.230,3.744,-12.909,215.167,359.636,1.065,17.879,"Curva 7: 90 gradi, frenare.",37.72
657.44,133.612,0.049,-281.698,-16.785,0.228,-23.816,1.000,0.000,0.000,-0.189,-0.038,29.137,6.239,7.126,-18.204,215.545,359.470,0.835,18.441,"Curva 7: 90 gradi, frenare.",37.74
657.46,133.263,0.053,-282.161,-17.090,0.299,-23.310,1.000,0.000,0.000,0.109,-0.113,28.905,27.375,2.430,-11.420,216.021,359.194,2.629,18.994,"Curva 7: 90 gradi, frenare.",37.76
657.48,132.924,0.061,-282.621,-17.201,0.383,-22.868,1.000,0.000,0.000,0.130,-0.009,28.618,17.845,3.587,-14.356,216.690,359.227,2.643,19.543,"Curva 7: 90 gradi, frenare.",37.78
657.50,132.593,0.069,-283.081,-17.229,0.314,-22.582,1.000,0.000,0.000,-0.011,0.053,28.406,9.712,-3.556,-10.567,217.365,359.473,1.134,20.089,"Curva 7: 90 gradi, frenare.",37.80
657.52,132.247,0.074,-283.525,-17.407,0.115,-22.233,1.000,0.000,0.000,0.125,0.032,28.237,17.493,-10.352,-8.368,217.808,359.837,1.446,20.627,"Curva 7: 90 gradi, frenare.",37.82
657.54,131.895,0.077,-283.960,-17.497,-0.064,-22.070,1.000,0.000,0.000,0.182,0.082,28.164,8.129,-9.387,-3.565,218.045,0.315,2.588,21.161,"Curva 7: 90 gradi, frenare.",37.84
657.56,131.557,0.078,-284.404,-17.360,-0.028,-21.884,1.000,0.000,0.000,0.027,0.203,27.933,0.431,1.739,-11.572,218.377,0.473,1.305,21.699,"Curva 7: 90 gradi, frenare.",37.86
657.58,131.217,0.075,-284.839,-17.313,-0.208,-21.604,1.000,0.000,0.000,-0.063,0.089,27.686,6.815,-9.291,-12.308,218.842,0.614,0.979,22.232,"Curva 7: 90 gradi, frenare.",37.88
